image_path,text
images/img_0146_aug_02.png,Value Value Total
images/img_0146_aug_03.png,Value Value Total
images/img_0147.png,Amount Value Reference OCR alpha Address
images/img_0147_aug_01.png,Amount Value Reference OCR alpha Address
images/img_0147_aug_02.png,Amount Value Reference OCR alpha Address
images/img_0147_aug_03.png,Amount Value Reference OCR alpha Address
images/img_0148.png,Amount test alpha gamma Amount delta
images/img_0148_aug_01.png,Amount test alpha gamma Amount delta
images/img_0148_aug_02.png,Amount test alpha gamma Amount delta
images/img_0148_aug_03.png,Amount test alpha gamma Amount delta
images/img_0149.png,sample Value Total beta
images/img_0149_aug_01.png,sample Value Total beta
images/img_0149_aug_02.png,sample Value Total beta
images/img_0149_aug_03.png,sample Value Total beta
images/img_0150.png,Name Invoice Hello Invoice
images/img_0150_aug_01.png,Name Invoice Hello Invoice
images/img_0150_aug_02.png,Name Invoice Hello Invoice
images/img_0150_aug_03.png,Name Invoice Hello Invoice
images/img_0151.png,gamma test Address sample Name
images/img_0151_aug_01.png,gamma test Address sample Name
images/img_0151_aug_02.png,gamma test Address sample Name
images/img_0151_aug_03.png,gamma test Address sample Name
images/img_0152.png,delta Address 6259
images/img_0152_aug_01.png,delta Address 6259
images/img_0152_aug_02.png,delta Address 6259
images/img_0152_aug_03.png,delta Address 6259
images/img_0153.png,beta sample Value delta Total
images/img_0153_aug_01.png,beta sample Value delta Total
images/img_0153_aug_02.png,beta sample Value delta Total
images/img_0153_aug_03.png,beta sample Value delta Total
images/img_0154.png,beta Reference
images/img_0154_aug_01.png,beta Reference
images/img_0154_aug_02.png,beta Reference
images/img_0154_aug_03.png,beta Reference
images/img_0155.png,Date World test 7548
images/img_0155_aug_01.png,Date World test 7548
images/img_0155_aug_02.png,Date World test 7548
images/img_0155_aug_03.png,Date World test 7548
images/img_0156.png,alpha Address Hello
images/img_0156_aug_01.png,alpha Address Hello
images/img_0156_aug_02.png,alpha Address Hello
images/img_0156_aug_03.png,alpha Address Hello
images/img_0157.png,sample beta gamma Data OCR
images/img_0157_aug_01.png,sample beta gamma Data OCR
images/img_0157_aug_02.png,sample beta gamma Data OCR
images/img_0157_aug_03.png,sample beta gamma Data OCR
images/img_0158.png,Data Reference alpha Date Value Hello
images/img_0158_aug_01.png,Data Reference alpha Date Value Hello
images/img_0158_aug_02.png,Data Reference alpha Date Value Hello
images/img_0158_aug_03.png,Data Reference alpha Date Value Hello
images/img_0159.png,Address Data beta
images/img_0159_aug_01.png,Address Data beta
images/img_0159_aug_02.png,Address Data beta
images/img_0159_aug_03.png,Address Data beta
images/img_0160.png,beta beta Total sample Address 3906
images/img_0160_aug_01.png,beta beta Total sample Address 3906
images/img_0160_aug_02.png,beta beta Total sample Address 3906
images/img_0160_aug_03.png,beta beta Total sample Address 3906
images/img_0161.png,Amount OCR Hello 9932
images/img_0161_aug_01.png,Amount OCR Hello 9932
images/img_0161_aug_02.png,Amount OCR Hello 9932
images/img_0161_aug_03.png,Amount OCR Hello 9932
images/img_0162.png,Invoice sample 3370
images/img_0162_aug_01.png,Invoice sample 3370
images/img_0162_aug_02.png,Invoice sample 3370
images/img_0162_aug_03.png,Invoice sample 3370
images/img_0163.png,Date OpenAI Invoice
images/img_0163_aug_01.png,Date OpenAI Invoice
images/img_0163_aug_02.png,Date OpenAI Invoice
images/img_0163_aug_03.png,Date OpenAI Invoice
images/img_0164.png,OCR Value Document Invoice
images/img_0164_aug_01.png,OCR Value Document Invoice
images/img_0164_aug_02.png,OCR Value Document Invoice
images/img_0164_aug_03.png,OCR Value Document Invoice
images/img_0165.png,World Value
images/img_0165_aug_01.png,World Value
images/img_0165_aug_02.png,World Value
images/img_0165_aug_03.png,World Value
images/img_0166.png,Total Value test
images/img_0166_aug_01.png,Total Value test
images/img_0166_aug_02.png,Total Value test
images/img_0166_aug_03.png,Total Value test
images/img_0167.png,Address beta Total Amount
images/img_0167_aug_01.png,Address beta Total Amount
images/img_0167_aug_02.png,Address beta Total Amount
images/img_0167_aug_03.png,Address beta Total Amount
images/img_0168.png,Reference sample Reference gamma Document
images/img_0168_aug_01.png,Reference sample Reference gamma Document
images/img_0168_aug_02.png,Reference sample Reference gamma Document
images/img_0168_aug_03.png,Reference sample Reference gamma Document
images/img_0169.png,Document Document OCR gamma Value
images/img_0169_aug_01.png,Document Document OCR gamma Value
images/img_0169_aug_02.png,Document Document OCR gamma Value
images/img_0169_aug_03.png,Document Document OCR gamma Value
images/img_0170.png,delta alpha test Name
images/img_0170_aug_01.png,delta alpha test Name
images/img_0170_aug_02.png,delta alpha test Name
images/img_0170_aug_03.png,delta alpha test Name
images/img_0171.png,delta OCR Reference Amount
images/img_0171_aug_01.png,delta OCR Reference Amount
images/img_0171_aug_02.png,delta OCR Reference Amount
images/img_0171_aug_03.png,delta OCR Reference Amount
images/img_0172.png,Address Reference Hello Date Date OpenAI
images/img_0172_aug_01.png,Address Reference Hello Date Date OpenAI
images/img_0172_aug_02.png,Address Reference Hello Date Date OpenAI
images/img_0172_aug_03.png,Address Reference Hello Date Date OpenAI
images/img_0173.png,Amount Data OCR Data sample Reference
images/img_0173_aug_01.png,Amount Data OCR Data sample Reference
images/img_0173_aug_02.png,Amount Data OCR Data sample Reference
images/img_0173_aug_03.png,Amount Data OCR Data sample Reference
images/img_0174.png,Date gamma sample Data Reference 3492
images/img_0174_aug_01.png,Date gamma sample Data Reference 3492
images/img_0174_aug_02.png,Date gamma sample Data Reference 3492
images/img_0174_aug_03.png,Date gamma sample Data Reference 3492
images/img_0175.png,alpha World Address OCR
images/img_0175_aug_01.png,alpha World Address OCR
images/img_0175_aug_02.png,alpha World Address OCR
images/img_0175_aug_03.png,alpha World Address OCR
images/img_0176.png,Hello World Value Amount
images/img_0176_aug_01.png,Hello World Value Amount
images/img_0176_aug_02.png,Hello World Value Amount
images/img_0176_aug_03.png,Hello World Value Amount
images/img_0177.png,gamma Name
images/img_0177_aug_01.png,gamma Name
images/img_0177_aug_02.png,gamma Name
images/img_0177_aug_03.png,gamma Name
images/img_0178.png,Document Date delta beta
images/img_0178_aug_01.png,Document Date delta beta
images/img_0178_aug_02.png,Document Date delta beta
images/img_0178_aug_03.png,Document Date delta beta
images/img_0179.png,Address Data alpha Total Data Value
images/img_0179_aug_01.png,Address Data alpha Total Data Value
images/img_0179_aug_02.png,Address Data alpha Total Data Value
images/img_0179_aug_03.png,Address Data alpha Total Data Value
images/img_0180.png,OCR Reference Hello OpenAI beta OCR
images/img_0180_aug_01.png,OCR Reference Hello OpenAI beta OCR
images/img_0180_aug_02.png,OCR Reference Hello OpenAI beta OCR
images/img_0180_aug_03.png,OCR Reference Hello OpenAI beta OCR
images/img_0181.png,Date gamma
images/img_0181_aug_01.png,Date gamma
images/img_0181_aug_02.png,Date gamma
images/img_0181_aug_03.png,Date gamma
images/img_0182.png,beta sample sample gamma
images/img_0182_aug_01.png,beta sample sample gamma
images/img_0182_aug_02.png,beta sample sample gamma
images/img_0182_aug_03.png,beta sample sample gamma
images/img_0183.png,OCR sample Data gamma 1209
images/img_0183_aug_01.png,OCR sample Data gamma 1209
images/img_0183_aug_02.png,OCR sample Data gamma 1209
images/img_0183_aug_03.png,OCR sample Data gamma 1209
images/img_0184.png,Amount test Reference
images/img_0184_aug_01.png,Amount test Reference
images/img_0184_aug_02.png,Amount test Reference
images/img_0184_aug_03.png,Amount test Reference
images/img_0185.png,test Date Name 4075
images/img_0185_aug_01.png,test Date Name 4075
images/img_0185_aug_02.png,test Date Name 4075
images/img_0185_aug_03.png,test Date Name 4075
images/img_0186.png,Amount delta OCR Amount Amount
images/img_0186_aug_01.png,Amount delta OCR Amount Amount
images/img_0186_aug_02.png,Amount delta OCR Amount Amount
images/img_0186_aug_03.png,Amount delta OCR Amount Amount
images/img_0187.png,sample Amount Address Address delta Total
images/img_0187_aug_01.png,sample Amount Address Address delta Total
images/img_0187_aug_02.png,sample Amount Address Address delta Total
images/img_0187_aug_03.png,sample Amount Address Address delta Total
images/img_0188.png,Value sample Value
images/img_0188_aug_01.png,Value sample Value
images/img_0188_aug_02.png,Value sample Value
images/img_0188_aug_03.png,Value sample Value
images/img_0189.png,Hello Total OpenAI Invoice Document
images/img_0189_aug_01.png,Hello Total OpenAI Invoice Document
images/img_0189_aug_02.png,Hello Total OpenAI Invoice Document
images/img_0189_aug_03.png,Hello Total OpenAI Invoice Document
images/img_0190.png,Name Address Total 2663
images/img_0190_aug_01.png,Name Address Total 2663
images/img_0190_aug_02.png,Name Address Total 2663
images/img_0190_aug_03.png,Name Address Total 2663
images/img_0191.png,Data OpenAI alpha Address sample
images/img_0191_aug_01.png,Data OpenAI alpha Address sample
images/img_0191_aug_02.png,Data OpenAI alpha Address sample
images/img_0191_aug_03.png,Data OpenAI alpha Address sample
images/img_0192.png,Name sample 4289
images/img_0192_aug_01.png,Name sample 4289
images/img_0192_aug_02.png,Name sample 4289
images/img_0192_aug_03.png,Name sample 4289
images/img_0193.png,Value Name Date beta Hello 5762
images/img_0193_aug_01.png,Value Name Date beta Hello 5762
images/img_0193_aug_02.png,Value Name Date beta Hello 5762
images/img_0193_aug_03.png,Value Name Date beta Hello 5762
images/img_0194.png,OCR Reference Data Amount Reference
images/img_0194_aug_01.png,OCR Reference Data Amount Reference
images/img_0194_aug_02.png,OCR Reference Data Amount Reference
images/img_0194_aug_03.png,OCR Reference Data Amount Reference
images/img_0195.png,World gamma
images/img_0195_aug_01.png,World gamma
images/img_0195_aug_02.png,World gamma
images/img_0195_aug_03.png,World gamma
images/img_0196.png,beta OpenAI Data World Address
images/img_0196_aug_01.png,beta OpenAI Data World Address
images/img_0196_aug_02.png,beta OpenAI Data World Address
images/img_0196_aug_03.png,beta OpenAI Data World Address
images/img_0197.png,Date sample Data Document Amount Date
images/img_0197_aug_01.png,Date sample Data Document Amount Date
images/img_0197_aug_02.png,Date sample Data Document Amount Date
images/img_0197_aug_03.png,Date sample Data Document Amount Date
images/img_0198.png,Value sample alpha OpenAI
images/img_0198_aug_01.png,Value sample alpha OpenAI
images/img_0198_aug_02.png,Value sample alpha OpenAI
images/img_0198_aug_03.png,Value sample alpha OpenAI
images/img_0199.png,OCR Invoice 5875
images/img_0199_aug_01.png,OCR Invoice 5875
images/img_0199_aug_02.png,OCR Invoice 5875
images/img_0199_aug_03.png,OCR Invoice 5875
images/img_0200.png,Data Date Value Invoice Invoice Total
images/img_0200_aug_01.png,Data Date Value Invoice Invoice Total
images/img_0200_aug_02.png,Data Date Value Invoice Invoice Total
images/img_0200_aug_03.png,Data Date Value Invoice Invoice Total
